"";"Compound";"Filename";"Area";"RT";"Theoretical_amt";"SMILES";"IC";"Molecular_weight";"area_IC";"Theoretical_conc_uM";"slope_pred";"conc_pred";"Compound_homolog";"SMILES_homolog";"slope_homolog";"pattern";"conc_homolog"
"587";"PFDoDA";"2020071209-cal61";15805256;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1804358695,63299;0,0102052115460399;95877536752,9863;0,0188194102262102;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0194306571186892
"588";"PFDoDA";"2020071209-cal62";17004906;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1941313067,59736;0,0102052115460399;95877536752,9863;0,0202478404571329;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0195184933684055
"589";"PFDoDA";"2020071209-cal62";17004906;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1941313067,59736;0,0102052115460399;95877536752,9863;0,0202478404571329;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0209054821903259
"590";"PFDoDA";"2020071210-cal71";24334421;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2778064723,18728;0,0352745001612121;95877536752,9863;0,028975136588506;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0279314237263344
"591";"PFDoDA";"2020071210-cal71";24334421;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2778064723,18728;0,0352745001612121;95877536752,9863;0,028975136588506;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0299162373980422
"592";"PFDoDA";"2020071210-cal72";50812897;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5800898925,79112;0,0352745001612121;95877536752,9863;0,0605032119331167;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0583238268487911
"593";"PFDoDA";"2020071210-cal72";50812897;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5800898925,79112;0,0352745001612121;95877536752,9863;0,0605032119331167;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0624683319785691
"594";"PFDoDA";"2020071211-cal81";106089651;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;12111400428,9788;0,121908880992936;95877536752,9863;0,126321564353306;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,121771337606921
"595";"PFDoDA";"2020071211-cal81";106089651;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;12111400428,9788;0,121908880992936;95877536752,9863;0,126321564353306;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,130424438074423
"596";"PFDoDA";"2020071211-cal82";140048777;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;15988240152,0555;0,121908880992936;95877536752,9863;0,166756893152634;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,160750146171216
"597";"PFDoDA";"2020071211-cal82";140048777;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;15988240152,0555;0,121908880992936;95877536752,9863;0,166756893152634;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,172173090127662
"598";"PFDoDA";"cal7_201208072952";31133289;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;3554236687,51743;NA;95877536752,9863;0,0370705882512853;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0357352692736526
"599";"PFDoDA";"cal7_201208072952";31133289;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;3554236687,51743;NA;95877536752,9863;0,0370705882512853;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0382746260823652
"600";"PFDoDA";"cal7_201208103931";38229859;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;4364394889,86912;NA;95877536752,9863;0,0455205154165914;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0438808217679401
"601";"PFDoDA";"cal7_201208103931";38229859;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;4364394889,86912;NA;95877536752,9863;0,0455205154165914;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0469990034912965
"602";"PFDoDA";"cal7_201208143247";44891100;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5124855088,80908;NA;95877536752,9863;0,0534520938101745;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,051526696922078
"603";"PFDoDA";"cal7_201208143247";44891100;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5124855088,80908;NA;95877536752,9863;0,0534520938101745;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0551881963683973
"604";"PFDoDA";"cal7_201208162928";51302650;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5856810078,65459;NA;95877536752,9863;0,0610863636781133;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0588859728955059
"605";"PFDoDA";"cal7_201208162928";51302650;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5856810078,65459;NA;95877536752,9863;0,0610863636781133;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0630704242582417
"606";"PFDoDA";"QCN-AL";13584803;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1550867472,28334;NA;95877536752,9863;0,0161755039272537;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0155928463977745
"607";"PFDoDA";"QCN-AL";13584803;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1550867472,28334;NA;95877536752,9863;0,0161755039272537;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0167008778040634
"608";"PFDoDA";"QCN-BL";17640289;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2013849623,86114;NA;95877536752,9863;0,0210043946899628;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0202477957751284
"609";"PFDoDA";"QCN-BL";17640289;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2013849623,86114;NA;95877536752,9863;0,0210043946899628;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0216866090010554
"610";"PFDoDA";"QCN-CL";13085928;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1493914934,1983;NA;95877536752,9863;0,0155814905638131;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"smaller";0,0150202299787738
"611";"PFDoDA";"QCN-CL";13085928;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1493914934,1983;NA;95877536752,9863;0,0155814905638131;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0160875711249381
"612";"PFDS";"2020071203-solvent_201208164403";27214;5,93;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;3206368,13250394;NA;NA;NA;NA;NA;NA;NA;NA
"613";"PFDS";"2020071204-cal11";262259;5,93;0,011;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;30899496,5849324;1,83289038482367e-05;NA;NA;NA;NA;NA;NA;NA
"614";"PFDS";"2020071204-cal12";362429;5,93;0,011;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;42701579,9182505;1,83289038482367e-05;NA;NA;NA;NA;NA;NA;NA
"615";"PFDS";"2020071205-cal21";481645;5,93;0,04;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;56747673,2262754;6,66505594481334e-05;NA;NA;NA;NA;NA;NA;NA
"616";"PFDS";"2020071205-cal22";909363;5,93;0,04;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;107141638,27729;6,66505594481334e-05;NA;NA;NA;NA;NA;NA;NA
"617";"PFDS";"2020071206-cal31";1035768;5,93;0,139;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;122034743,436001;0,000231610694082263;NA;NA;NA;NA;NA;NA;NA
"618";"PFDS";"2020071206-cal32";1714232;5,94;0,139;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;201971737,213144;0,000231610694082263;NA;NA;NA;NA;NA;NA;NA
"619";"PFDS";"2020071207-cal41";6328403;5,92;0,485;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;745615848,78527;0,000808138033308617;NA;NA;NA;NA;NA;NA;NA
"620";"PFDS";"2020071207-cal42";7649876;5,93;0,485;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;901312509,149949;0,000808138033308617;NA;NA;NA;NA;NA;NA;NA
"621";"PFDS";"2020071208-cal51";8453297;5,93;1,686;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;995972003,946173;0,00280932108073882;NA;NA;NA;NA;NA;NA;NA
"622";"PFDS";"2020071208-cal52";11521808;5,92;1,686;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;1357505622,10733;0,00280932108073882;NA;NA;NA;NA;NA;NA;NA
"623";"PFDS";"2020071209-cal61";36531842;5,93;6,047;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;4304201293,83659;0,0100758983245716;NA;NA;NA;NA;NA;NA;NA
"624";"PFDS";"2020071209-cal62";45303267;5,92;6,047;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;5337655310,02856;0,0100758983245716;NA;NA;NA;NA;NA;NA;NA
"625";"PFDS";"2020071210-cal71";54231060;5,93;20,904;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;6389532688,17186;0,0348315823675945;NA;NA;NA;NA;NA;NA;NA
"626";"PFDS";"2020071210-cal72";137869014;5,93;20,904;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;16243801460,621;0,0348315823675945;NA;NA;NA;NA;NA;NA;NA
"627";"PFDS";"2020071211-cal81";250619638;5,92;72,244;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;29528140687,2519;0,120377575419274;NA;NA;NA;NA;NA;NA;NA
"628";"PFDS";"2020071211-cal82";355090670;5,93;72,244;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;41836973926,5625;0,120377575419274;NA;NA;NA;NA;NA;NA;NA
"629";"PFDS";"2020071212-solvent_201208105404";2574;6,16;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;303270,0658876;NA;NA;NA;NA;NA;NA;NA;NA
"630";"PFDS";"2020071212-solvent_201208144720";6212;5,94;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;731901,184651814;NA;NA;NA;NA;NA;NA;NA;NA
"631";"PFDS";"cal7_201208072952";75226614;5,92;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;8863240164,83335;NA;NA;NA;NA;NA;NA;NA;NA
"632";"PFDS";"cal7_201208103931";94696686;5,93;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;11157214530,9081;NA;NA;NA;NA;NA;NA;NA;NA
"633";"PFDS";"cal7_201208143247";112141823;5,93;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;13212609965,0216;NA;NA;NA;NA;NA;NA;NA;NA
"634";"PFDS";"cal7_201208162928";130506702;5,93;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;15376369896,7806;NA;NA;NA;NA;NA;NA;NA;NA
"635";"PFDS";"EB-A";1951;5,68;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;229867,870453266;NA;NA;NA;NA;NA;NA;NA;NA
"636";"PFDS";"QCN-AL";14003902;5,93;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;1649947273,5911;NA;NA;NA;NA;NA;NA;NA;NA
"637";"PFDS";"QCN-BL";18432010;5,92;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;2171669342,32358;NA;NA;NA;NA;NA;NA;NA;NA
"638";"PFDS";"QCN-CL";14858407;5,92;NA;"O[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";117,820538417871;600,145;1750625512,77186;NA;NA;NA;NA;NA;NA;NA;NA
"639";"PFHpA";"2020071204-cal11";51890;3,41;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;5615933,61399349;3,29615091976345e-05;52670367125,0261;0,000106624159286049;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"bigger";0,000248351965753365
"640";"PFHpA";"2020071204-cal11";51890;3,41;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;5615933,61399349;3,29615091976345e-05;52670367125,0261;0,000106624159286049;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"smaller";0,00011820405850641
"641";"PFHpA";"2020071204-cal12";58433;3,42;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;6324067,2358158;3,29615091976345e-05;52670367125,0261;0,000120068789739097;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"bigger";0,000279667574000123
"642";"PFHpA";"2020071204-cal12";58433;3,42;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;6324067,2358158;3,29615091976345e-05;52670367125,0261;0,000120068789739097;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"smaller";0,000133108840830701
"643";"PFHpA";"2020071205-cal21";120272;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;13016757,9036852;0,000109871697325448;52670367125,0261;0,000247136266826975;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"bigger";0,000575636685779316
"644";"PFHpA";"2020071205-cal21";120272;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;13016757,9036852;0,000109871697325448;52670367125,0261;0,000247136266826975;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"smaller";0,000273976460294527
"645";"PFHpA";"2020071205-cal22";174685;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;18905749,9202246;0,000109871697325448;52670367125,0261;0,000358944715068097;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"bigger";0,000836064041966209
"646";"PFHpA";"2020071205-cal22";174685;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;18905749,9202246;0,000109871697325448;52670367125,0261;0,000358944715068097;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"smaller";0,00039792784660228
"647";"PFHpA";"2020071206-cal31";240504;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;26029186,7007109;0,000390044525505341;52670367125,0261;0,000494190341201234;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"bigger";0,00115108192660527
"648";"PFHpA";"2020071206-cal31";240504;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;26029186,7007109;0,000390044525505341;52670367125,0261;0,000494190341201234;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"smaller";0,000547861801638576
"649";"PFHpA";"2020071206-cal32";315392;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;34134140,188565;0,000390044525505341;52670367125,0261;0,000648071051176445;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"bigger";0,00150950516829611
"650";"PFHpA";"2020071206-cal32";315392;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;34134140,188565;0,000390044525505341;52670367125,0261;0,000648071051176445;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"smaller";0,000718454700721792
