name,SMILES,organic_modifier,organic_modifier_percentage,additive,additive_concentration_mM,instrument,source,solvent,pH.aq.,NH4,viscosity,logIE,nAcid,ALogP,nH,nN,AATS6e,AATS4i,AATS6i,AATS7i,AATS8i,AATS1s,AATS7s,AATS8s,ATSC1c,ATSC4c,ATSC6c,ATSC1v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC5e,ATSC3p,ATSC6p,ATSC2i,ATSC3i,ATSC3s,AATSC1c,AATSC2m,AATSC4m,AATSC5m,AATSC5v,AATSC5i,AATSC1s,MATS2c,MATS3c,MATS4c,MATS5c,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS1v,MATS6v,MATS1e,MATS5p,MATS1i,MATS1s,MATS6s,GATS1c,GATS4c,GATS5c,GATS1m,GATS2m,GATS5v,GATS6v,GATS3e,GATS2p,GATS3p,GATS4p,GATS1i,GATS3i,GATS4i,VE1_Dzp,VR2_Dzp,VE1_Dzi,VR2_Dzi,VE1_Dzs,VR2_Dzs,BCUTw-1l,BCUTc-1h,BCUTp-1l,SpMin8_Bhv,SpMin6_Bhi,SpMin7_Bhs,C1SP2,C2SP2,C3SP2,SCH-7,VCH-7,ASP-2,ASP-6,ASP-7,VP-7,AVP-7,VE1_Dt,VE3_Dt,VR2_Dt,nHBint2,ndssC,SsOH,minHBd,minHBa,minwHBa,minsOH,maxHaaCH,maxHother,hmin,ETA_dEpsilon_B,ETA_BetaP_s,ETA_Beta_ns_d,ETA_EtaP_L,fragC,nHBDon,IC0,IC2,MDEC-22,MDEC-23,MDEC-33,MLFER_A,MLFER_BO,MLFER_S,MLFER_E,topoShape,JGI1,JGI4,JGI5,VE2_D,XLogP,IC
serine,N[C@@H](CO)C(O)=O,MeCN,80,ammonia,10,Agilent XCT,ESI,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",10.5,1,0.57,-0.49,1,-1.5955,7,1,6.718464,183.3535730431997,184.91765202424895,0,0,4.965811965811966,0,0,-0.4053292873171753,-0.08071907952144357,0.04634119285889668,44.69231027296173,-217.4886925854276,-118.0821018733235,150.7067672910665,34.6759737659575,-0.13777806122448993,-1.453261976689806,0.07556408013061737,-9.1625900184245,-4.238544670424491,2.7593537414965974,-0.03117917594747502,-1.8303494331632584,-13.512952865955468,9.758640627551,16.745196365674058,0.18770730380408313,-1.5356597767312057,-0.02873854642417709,0.17883622326822216,-0.07768941487352361,-0.19605499351528963,-0.04165909106984512,-0.00495279523282292,-0.30755730237394074,0.2221084626001993,0.96121628862811,0.08901030137483658,0.897799758723469,-0.36040442187215266,0.40131433218549795,0.08813099608256068,-0.3267972188260513,0.45628374098983615,1.6225402621734557,1.0783946752712634,1.0747744921917628,0.9773082166738962,0.8679090443340995,0.334369739447084,0,0.8443236441999242,1.6495181542281971,1.250805898832667,0.3446692458279088,1.5504049095776944,1.1008761810807337,0.25522174435633516,0.1062772093984436,11.444989891919052,0.11882988665132103,5.622067321862646,0.16858343012197025,8.677545605495485,11.988843355809326,0.35001209227200536,3.715708947725292,0.2709139018929373,0.6083100028208706,0.666666666666666,1,0,0,0,0,0.37564987293040975,0,0,0,0,0.04860843749690075,-2.1167707064679018,4.571753273188647,1,1,15.896342592592593,0.6010416666666667,4.766203703703704,-1.1782407407407407,7.8969907407407405,0,0,0.6010416666666667,0,0.57143,0,0.24993,6.04,3,1.7244078178625923,3.521640636343319,0,1.4142135623730951,1,0.0239999999999999,1.219,0.7030000000000003,0.549,1,0.3333333333333333,0,0,0.00694406249955725,-3.956,104.34082407345133
threonine,C[C@@H](O)[C@H](N)C(O)=O,MeCN,80,ammonia,10,Agilent XCT,ESI,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",10.5,1,0.57,-0.52,1,-1.6062,9,1,6.718464,178.47951318436736,184.91765202424895,0,0,4.395833333333333,0,0,-0.4155568210417228,-0.02929278657444004,0.06340656871335577,38.41577480804139,-304.6994383277955,-236.24328956255516,132.72341696752426,131.42620647543956,-1.1066383391003471,-1.3989685650797783,0.3257933002399446,-10.032888668843755,-6.609567730797762,-4.595155709342558,-0.02597230131510767,3.799203820202294,-7.060469404844288,-5.696753310265281,6.320162712739251,0.19111295480720283,-1.1833910034602075,0.00116076090642003,0.13232143491735748,-0.02215185127799397,-0.15971134668541348,0.09025242591299172,-0.09775117961648588,-0.16772579783248476,-0.13532988236780913,0.8549338874704919,0.05891942163845166,0.8062891988889634,-0.2808266245277826,0.30230268442817343,0.12133127171772344,-0.2878249485692911,0.3830185150551707,1.6433744893931108,1.0611510977710734,0.9819948806548304,1.0092186650965873,0.7726550720724297,0.5367949431635544,0,1.003277650410151,1.594180478738094,1.2083610150659942,0.7863088925640732,1.5154554339072153,1.1823326936490064,0.6788839923151317,0.01224677609327667,33.71335163712126,0.08058335121744192,7.759921965994416,0.15586343038091888,3.829909974706054,11.98878744055706,0.3502723287306398,3.8746188005035167,0.27091390189293685,0.46408839020686593,0.5772693967132355,1,0,0,0,0,0.37190562534545857,0,0,0,0,8.326672684688674e-16,-27.77751803930787,375001.316074013,1,1,16.55287037037037,0.5697916666666667,4.909722222222222,-1.1805555555555556,8.067407407407407,0,0,0.44798611111111114,0,0.5625,0,0.2708,7.04,3,1.6589797521242051,3.6901165175936654,0,0,2.381101577952299,0.0239999999999999,1.239,0.6640000000000001,0.534,1,0.35714285714285715,0,0,1.0408340855860844e-16,-3.496,105.52590880659349
tryptophan,N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,MeCN,80,ammonia,10,Agilent XCT,ESI,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",10.5,1,0.57,-0.05,1,-1.5048,12,2,7.82245572093023,162.84301125020636,167.6462953111102,169.78033872908568,173.95269456606016,3.617063492063491,3.973958333333334,3.8245614035087714,-0.375992935036213,-0.274699937090823,0.10453815465790732,175.3730151627919,-381.8307567548507,-372.9151709374772,-111.1069319342296,-58.74826723438185,0.4092719999999978,-1.3620418210750875,-0.973768469381525,-6.278424461079037,-5.745840161128056,8.688271604938254,-0.01342831910843618,-0.3331109454881717,-8.965901774016542,4.038609618180862,-2.136671767965954,-0.2277340218954439,-0.359347442680776,0.03739232039276102,0.18159943797533593,-0.21076640448380857,0.05763134421045194,-0.00938212974191082,-0.09248960886456008,-0.2525262373884937,0.11374816687327148,0.08599013433634936,0.12884518783148555,-0.02810541948128576,-0.1806234428170212,-0.1567631036345826,0.19083952372266752,-0.16712235133287756,0.0243685323244687,1.6423410321538945,1.077618768137914,0.811515379698684,0.8446285349448843,0.8286947743802685,1.0412215271603802,0.9523894078891502,0.7376385564494092,1.1141508213900313,1.0939976243016527,0.98086726172606,1.0176795372328835,1.0730729696624357,0.97205230233979,0.4289239467399288,6.062227402643334,0.2906984189798206,5.6180756835697006,0.3632830038352812,5.675978142934961,11.988553018784389,0.3479754921228841,4.110608757532078,0.3669970192742528,0.5399098747159502,0.2013777411522215,2,5,2,0.3868844097596112,0.10805634342628864,0.29558292369558703,0.05175267751032497,0.03495606598827056,0.31440370819318303,0.00806163354341494,0.29918766862656143,-1.8100263723218593,4.704427662679365,1,1,8.717684870244394,0.417732426303855,3.083956916099773,-0.971961923658352,8.717684870244394,0.5277083333333333,0.5277083333333333,0.273125,0.07055,0.61667,0,0.20824,46.04,3,1.6040246201759076,4.236368983644951,6.0465213964324045,11.357949824918338,4.508797713853318,0.8950000000000001,1.271,1.4390000000000005,1.549,1,0.1875,0.03048148148148149,0.03446581196581197,0.00898295575463298,-0.9599999999999996,113.8203652034467
tyrosine,N[C@@H](Cc1ccc(O)cc1)C(O)=O,MeCN,80,ammonia,10,Agilent XCT,ESI,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",10.5,1,0.57,0.3,1,-1.5447,11,1,8.108144129032262,165.73698487515355,167.88027853738694,174.03779199951103,179.9910306902147,4.057870370370371,4.742424242424242,10.033333333333331,-0.43585954224042106,-0.2293317026847753,-0.09401117808465356,155.94252230501704,-566.1538316309131,-160.8830556252135,199.5509303426796,-217.2970201448018,0.3730832777777713,-2.127164217753115,-1.2106519170648236,-6.869425836585789,-6.117589961907297,-1.3053626543209844,-0.01816081426001754,-0.08284472450658747,-6.09329882635614,10.295996490625004,4.988773258566989,-0.24546499193731255,-0.6572627314814813,0.06233540738324799,0.13659667217828725,-0.1580368417447892,0.1160423597472236,-0.00219521706838385,-0.18170287160566917,-0.161460052719672,0.2728230115659698,-0.18293582915019524,0.13708093380646136,-0.14788217124726313,-0.2055808376032617,-0.09138718852581984,0.2822869150129802,-0.21641921397379912,-0.2881968010859405,1.5991670035097083,0.9314524180193874,0.6683853524507793,0.8922601242186339,0.8085102567645595,0.903389916945354,1.0271911634284805,0.8441137362297015,1.267901107998115,1.1868028431036544,0.927096460113851,0.96916392121411,1.1119876844970942,0.9300313641752548,0.19368217912988933,5.663967690393657,0.13120026780791055,5.064953923299778,0.23905786523310113,8.252231445823444,11.988601613647951,0.3479654648875854,4.0585176850832365,0.349275097575948,0.1994661033139699,0.12192508629626014,1,5,1,0.1422588984322123,0.03206445490795848,0.3284059257723971,0.06272758223831362,0.04225764328913861,0.12688890528016686,0.00906349323429763,0.24821741274347764,-1.8114853283470311,4.969525492878068,1,1,17.47592624086672,0.5229882369614512,5.324517195767196,-1.0203009259259253,8.523519935752079,0.5503670634920634,0.5503670634920634,0.27534722222222224,0.06583,0.57692,0.5,0.21259,13.04,3,1.6125474873813834,3.834962500721157,4.883593419305869,9.070858097932728,2.102578844744821,1.0669999999999995,1.267,1.274,1.152,1,0.2692307692307692,0.06622222222222227,0.02847222222222223,0.00203655386688032,-1.577,111.37790352087177
valine,CC(C)[C@H](N)C(O)=O,MeCN,80,ammonia,10,Agilent XCT,ESI,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",10.5,1,0.57,-0.16,1,-0.5739000000000006,11,1,6.718464,176.53984017303003,184.917652024249,0,0,3.611111111111111,0,0,-0.32039134214430537,-0.16549806882997997,0.03092685510974008,-5.436544948252802,-484.10144028015566,-193.68869098427945,98.21667067722284,177.40488805976634,-1.419743999999999,-2.4070027375795884,0.5437307162050299,-5.397052059497383,-14.662510247964056,11.526008002462293,-0.01779951900801696,5.280173714324016,-4.57150440828616,-9.306091058171749,3.386781747490443,0.23171816393730604,-0.5582572415444067,0.03979349018454036,0.21558485950819137,-0.14915196387950427,-0.02452993879287625,0.1396615081118728,-0.08191143536228869,-0.12091708238107804,-0.24614771826253676,0.7036197362713823,-0.00690383974712229,0.6758565941302933,-0.16782533022176663,0.28464490429292105,0.08928056538678301,-0.18656426432604156,0.2781320715902074,1.761180812413491,1.1784599417258108,1.064209657561169,1.0907205342367894,0.7693933205404633,0.5419817472532978,0,0.7019028185665466,1.3498896197071864,1.410108014751806,0.8584207512284202,1.5185165004321646,1.430396780740418,0.7811427599723629,0.14961103568574885,4.612861584360197,0.10201150550331768,6.479658356809059,0.21491679460886487,3.524168582535337,11.988739764882734,0.34815742590568627,3.9739475131788753,0.27091390189293657,0.4047717170365504,0.5316373282600465,1,0,0,0,0,0.37190562534545857,0,0,0,0,8.326672684688674e-16,-27.77751803930787,375001.316074013,1,1,8.227407407407407,0.5072916666666667,5.159722222222222,-0.9305555555555556,8.227407407407407,0,0,0.33687500000000004,0,0.53125,0,0.30664,7.03,2,1.5288018145253182,3.221097250057958,0,0,2.381101577952299,0.524,0.928,0.511,0.33999999999999997,1,0.35714285714285715,0,0,1.0408340855860844e-16,-2.169,106.42768720142159
2-nitrophenol,Oc1ccccc1[N+]([O-])=O,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-1.04,0,0.1998,5,1,8.553600000000001,171.18442834431866,185.0954018055163,0,0,5.118518518518519,0,0,-0.10905684120597645,0.10769677797388438,-0.00163586172661065,43.51470552156553,-181.93402499234145,-144.24815659002903,118.68491078493966,61.35462032652663,-1.6281117511111092,-1.890040736666666,0.5034737789333328,-8.273872715303884,-13.217473171249988,-2.6666666666666634,-0.00727045608039842,-0.6322725909090959,-3.1271342499999957,-14.934003714285698,8.47749362749569,0.3821927001967773,-0.44691358024691347,-0.17583167977570807,0.00186904518143097,0.235232443736501,-0.25179412284248676,-0.01741289429712535,0.07617135957090666,-0.086121807162125,-0.41128499297405385,-0.39337408639481114,0.07034260344686892,0.4959063465479697,0.15982132712537803,0.3635632840160679,0.35195281204865325,-0.10066740823136816,-0.8565072302558397,1.2446624427161599,0.930521364088412,1.1464862109750635,0.6313098939244841,0.6783436516984636,0.7909827121006463,0.6295079975215944,0.7845706140991688,1.2868133627727196,1.2799573189795217,0.9983375217503472,0.8314386219735463,1.2895088304040028,0.9648658506581924,0.5334150455973026,4.368948251492027,0.01684867609711265,5.886149308354548,0.05019856902892522,5.575933580065795,11.998999999999995,0.18884559194748873,3.63219239867936,0.7147991044168533,0.7246103328795517,0.4672078249797578,0,6,0,0.13144585576580214,0.03206445490795848,0.32073942161123736,0.07070514271077816,0.04811252243246881,0.02482161208906843,0.00496432241781368,0.1279857039313828,-2.0558367093361647,6.063342718027493,0,0,8.83925925925926,0.7108333333333334,8.83925925925926,-0.2986111111111105,8.83925925925926,0.6496527777777779,0.6496527777777779,0.5624305555555555,0.12762,0.6,0.5,0.14457,10.04,1,1.781937063546704,3.240223928941852,3.965406456500188,4.298279727294167,1,-0.15499999999999997,0.13399999999999998,0.746,1.11,0.6666666666666666,0.2,0.03777777777777778,0.0625,0.00515001028240884,2.5779999999999994,107.76101252902431
4-nitrophenol,Oc1ccc(cc1)[N+]([O-])=O,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,0.5,0,0.1998,5,1,11.660760000000002,170.63203265287066,189.5145673371,185.18427669615,0,5.111111111111112,7,0,-0.12165327219123924,-0.08215271762626337,0.10821254343900444,43.51470552156554,-273.4958968388866,-70.73851102337227,221.08955349576496,-12.15502524013018,-0.5189280533333324,-1.9486133555156664,0.2183368398666662,-8.273872715303883,-13.235818598048995,-5.111111111111107,-0.00811021814608261,-0.6322725909090959,-7.05126824999999,8.080804750000008,18.424129457980413,0.3187324629707496,-0.4543209876543209,0.03764916449205185,0.0182725853321923,-0.19105744254501705,-0.03239608330660995,-0.01741289429712535,-0.12259523264219704,-0.1941931224970321,0.2225467321699685,0.4711964362844462,0.07034260344686892,-0.09824450264628597,0.15982132712537808,0.33042647290940014,0.35195281204865325,-0.10233592880978862,2.3637374860956615,1.2737265033752014,1.0698338982694025,0.9940349722367106,0.6313098939244841,0.6783436516984636,0.5927554485105726,0.378945206400899,0.9222352379020936,1.2868133627727198,1.289612649054269,0.984326236298378,0.8314386219735463,1.289934409843284,0.9534521336716484,0.4299423191096959,5.316256972241296,0.03621127339256325,10.68627449700968,0.05019693552769355,5.808133015963482,11.998999999999995,0.17536837544515788,3.587670236333502,0.4943369899671871,0.5943111067077891,0.6034374967600251,0,6,0,0.13144585576580214,0.03206445490795848,0.32799760347260987,0.076663118163938615,0.04811252243246881,0.0160375074774896,0.0040093768693724,0.1645164260475453,-1.804744859369456,4.3266750754587235,0,0,8.715850340136054,0.7183985260770975,8.715850340136054,-0.01592592592592567,8.715850340136054,0.6496527777777779,0.6496527777777779,0.5030555555555556,0.12762,0.6,0.5,0.14438,10.04,1,1.781937063546704,3.1068905956085193,3.3019272488946267,5.656854249492381,0.33333333333333337,0.7220000000000001,0.179,1.065,1.11,1,0.25,0.06370370370370372,0.0787037037037037,0.00154557721003118,1.7199999999999998,107.76101252902431
2-hydroxyphenol,Oc1ccccc1O,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-0.07,0,-0.9206,6,0,6.718464,169.1221653403548,184.91765202424895,0,0,4.388888888888889,0,0,-0.24488065399139336,-0.17485916940238852,0.01305334864303752,90.80256604336628,-315.7123375239444,-255.0853828283415,224.90977148057823,119.67232563926343,-0.05548604081632771,-1.775382739443919,0.4036711489626123,-8.079856888448333,-10.063581171745945,12.337868480725618,-0.01749147528509952,-2.313565965306114,-15.32773739387756,11.371493877550998,22.490977148057823,0.535156929446022,-0.7993197278911567,-0.08151019669040054,0.2758395240898937,-0.29014966074398185,0.12307848798273,-0.06258069848842698,-0.06386091480254347,-0.41460694302231504,0.307592712023603,1.271876415107419,0.13354247020268795,1.232006657300262,-0.227958502680562,0.4288937851242966,0.2503333453432284,-0.2937500000000002,0.4408333333333335,1.4059458633229571,1.484259659170423,0.8973615813845702,0.866129229629159,0.8001613598114556,0.5899631886224017,0,0.8751864400972066,1.3080315312157431,1.210407852568996,0.9669684687842578,0.8136402669847759,1.2133227130043998,0.9471450305996568,0.4919676703878032,6.073792055532005,0.07087566286490232,3.8805099109735783,0.02694947050463425,5.813033177882437,11.9963552290824,0.15517099444052537,4.706253324115722,0.7913693171532706,0.7290258945810161,0.34952343844056294,0,6,0,0.16666666666666666,0.02484519974999766,0.3239024818761598,0.08333333333333333,0.08333333333333333,0.00555555555555555,0.00555555555555555,3.3306690738754696e-16,-28.510550624807195,5.155406486735119,0,0,17.33851851851852,0.7220833333333334,8.66925925925926,-0.07638888888888862,8.66925925925926,0.5802083333333333,0.5802083333333333,0.5208333333333333,0.10143,0.5625,1,0.16357,8.02,2,1.448815635725185,2.521640636343318,3.965406456500188,4.298279727294167,1,0.8380000000000001,0.4190000000000001,1.273,0.933,0.3333333333333333,0.1875,0.1111111111111111,0,1.3877787807814455e-17,1.299,107.07590567029904
4-hydroxyphenol,Oc1ccc(O)cc1,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-2.76,0,-0.9206,6,0,9.471168,169.09550287316472,185.18427669615,184.91765202424895,0,4.380952380952381,1,0,-0.2393225817074992,-0.09705830627369372,-0.16251199332114857,90.80256604336626,-399.15959766829815,-113.7607374921552,248.5208688053002,-21.652319696922895,1.0249584489795909,-1.7936636722929191,0.28218464627804085,-8.079856888448333,-10.063965606194945,-13.281179138322004,-0.01709447012196422,-2.3135659653061125,-5.048194536734707,32.38051240136052,27.61342986725558,0.48371473447815866,-0.8072562358276647,0.09150996976682496,-0.03742854349599304,-0.16508903343489167,0.8407952451187595,-0.06258069848842696,-0.3070139634078374,-0.13655091099704994,0.8758752133623284,-1.5086839051452323,0.13354247020268795,-0.22290702441108493,-0.2279585026805621,0.3886774723987225,0.2503333453432284,-0.2966666666666669,-1.5716666666666672,1.3865231861959826,1.1694341234442645,0.26109020961599805,0.866129229629159,0.8001613598114556,0.4782450770126493,0.7977130965550868,1.2133333333333336,1.3080315312157431,1.213333333333334,0.9633116178288348,0.8136402669847757,1.2133333333333332,0.94713175518849,6.245004513516507e-16,7.017302647609701,6.661338147750939e-16,4.1439179274048605,1.9428902930940242e-16,3.828972146258912,11.85,0.21014800644929116,4.622593750000004,0.44233109714409585,0.5943111067077904,0.5997560836255597,0,6,0,0.16666666666666666,0.02484519974999766,0.33650439694243306,0.08333333333333333,0,0,0,0.09442189336509572,-1.887985849183868,2.921432035718939,0,0,17.29111111111111,0.7220833333333334,8.645555555555555,0.16925925925925944,8.645555555555555,0.5802083333333333,0.5802083333333333,0.4675,0.10143,0.5625,1,0.16334,8.02,2,1.448815635725185,2.235926350629033,3.3019272488946267,5.656854249492381,0.33333333333333337,1.089,0.6839999999999999,1.173,1.002,0.6666666666666666,0.25,0.15111111111111114,0,0,0.8700000000000001,107.07590567029904
2-aminophenol,Nc1ccccc1O,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-1.17,0,-1.2102,7,1,6.718464,171.1031620791144,184.91765202424895,0,0,4.007407407407408,0,0,-0.21929108399655756,-0.17591861044066556,0.01397346507108335,115.23456155736037,-406.5716211966152,-375.83516369854266,274.6612052825573,158.94767281509507,0.04994264888888686,-2.146605083443947,0.5786294876578136,-8.310658859706164,-13.11610365529393,7.555555555555548,-0.0146194055997705,-0.2840180327272593,-15.520094010000005,11.97115778285711,19.618657520182666,0.3824247915049374,-0.6098765432098765,-0.02147756305004222,0.2750974156439096,-0.3155014557513337,0.1395973272168139,-0.00802411773034249,-0.1278182213340129,-0.43847589649990143,0.3382108470217986,1.1096818571064877,0.15573522978517118,1.0740593800652138,-0.2624307379883632,0.3609038785811331,0.3483264457014646,-0.3383561643835617,0.4383561643835619,1.5839298150167558,1.5323535994547184,0.7284086286798582,0.9376963650047014,0.8219247442677563,0.5806526840059043,0,0.8927858185615848,1.2558205820528985,1.2796333004616565,1.0250959782077622,0.8355347823230562,1.2892181169921089,0.9630339055730882,0.3896066046329774,10.451007468728276,0.06105025128604424,3.888505202084591,0.02070729342737515,4.732360161223686,11.996355203083988,0.14248503048220104,4.861636313812298,0.27091390189293707,0.726263741019002,0.3270490532952336,0,6,0,0.16666666666666666,0.02846010735248843,0.3239024818761598,0.08333333333333333,0.08333333333333333,0.00717219138186558,0.00717219138186558,3.3306690738754696e-16,-28.510550624807195,5.155406486735119,0,0,8.79425925925926,0.5719444444444445,5.269814814814815,0.14583333333333348,8.79425925925926,0.5489583333333333,0.5489583333333333,0.3958333333333333,0.08317,0.5625,1,0.16582,8.02,2,1.5628066316931744,3.106890595608519,3.965406456500188,4.298279727294167,1,0.542,0.625,1.029,1.035,0.3333333333333333,0.1875,0.1111111111111111,0,1.3877787807814455e-17,1.232,107.23573610731957
4-aminophenol,Nc1ccc(O)cc1,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-2.76,0,-1.2102,7,1,9.073728,170.55079842387053,189.3365612662,184.91765202424895,0,4,1,0,-0.21176960821378144,-0.06799756161210324,-0.15974298613911792,115.23456155736037,-498.1334930431603,-169.8918501278788,260.257961919039,-46.9956407555688,0.6297311466666651,-2.2051777022929464,0.2696152808327468,-8.310658859706123,-13.13444908209292,-8.222222222222227,-0.01411797388091876,-0.2840180327272599,-4.296322210000009,23.659052189999972,21.688163493253253,0.3210844793024632,-0.6172839506172841,0.11534065745344883,-0.04763009444279229,-0.12412912130481292,0.6924318866343271,-0.00802411773034251,-0.3317233554003101,-0.1213803042345226,0.668418896990186,-1.4270828810165437,0.15573522978517118,-0.31756431460568113,-0.2624307379883631,0.2990213830837973,0.34832644570146576,-0.34246575342465774,-1.6986301369863022,1.5643189599452338,1.037679602276453,0.2133643339711083,0.9376963650047014,0.8219247442677563,0.5330619176046703,0.8430968666406119,1.172291368066442,1.255820582052898,1.2886956216546326,1.0055813005315108,0.8355347823230561,1.289645014689253,0.9515647059044244,0.20810064024975444,10.185312431560378,0.01441291876346229,4.106442389386503,0.04128996951591918,3.9452252884945542,11.85,0.16819772996640495,4.66230859457945,0.41435697676821043,0.5943111067077901,0.5294117647058824,0,6,0,0.16666666666666666,0.02846010735248843,0.33650439694243306,0.08333333333333333,0,0,0,0.09442189336509572,-1.887985849183868,2.921432035718939,0,0,8.70111111111111,0.5545833333333334,5.315555555555555,0.2492592592592595,8.70111111111111,0.5489583333333333,0.5489583333333333,0.3425,0.08317,0.5625,1,0.16559,8.02,2,1.5628066316931744,2.973557262275186,3.3019272488946267,5.656854249492381,0.33333333333333337,0.793,0.6990000000000001,1.3090000000000002,1.104,0.6666666666666666,0.25,0.15111111111111114,0,0,0.8029999999999999,107.23573610731957
2-methoxyphenol,COc1ccccc1O,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-2.6,0,-0.5121000000000002,8,0,6.832511999999999,160.95715989408453,175.83333650672074,184.91765202424895,0,3.7810457516339864,1,0,-0.17167450211622853,-0.08587616282757979,0.04688906644089117,-2.925310842336531,-238.0323501645568,-477.36243938428834,-254.7364303193636,301.16931233590566,-0.5440240830449827,-1.3380309129524308,0.8550063249936926,1.5677228499308633,-7.50192702584065,6.6414840445982275,-0.01009850012448403,0.26530853220655576,-14.343958924807025,-14.09987177445738,-11.578928650880163,-0.04966523770167046,-0.29094579008073823,-0.2098418405795229,0.3230531455301369,-0.14774921716061454,-0.1312035322380697,0.00723475247101341,-0.02495658202808333,-0.3911483411870393,-0.3844922789057107,0.5407667508732955,-0.00344760882359369,0.43100029334183976,-0.11119411713561744,-0.07804620248566094,-0.0435523330976639,-0.1910984848484849,0.28220598845598865,1.345536495634442,1.307621206766495,1.0384921402084497,0.8453676476988422,0.9019324491779018,1.1436211388738886,0.6064517966222245,0.92093945404454,0.9438987619458352,1.1661282806685167,1.2014538686862932,1.1447651240476902,1.1802814683617513,1.1953605762280646,0.5169375748186695,4.447093306562028,0.18485138982114008,6.5651703414234825,0.0701640097384624,5.890407841498525,11.996320061010234,0.1550402267248024,4.71939638989819,0.2709139018929371,0.6272223558224217,0.2564769555866407,0,6,0,0.1422588984322123,0.02376283016566169,0.31182444367441753,0.07831886713562061,0.05892556509887897,0.02775196574341059,0.00925065524780353,0.04695859336943148,-2.752640151942138,7.568065368498787,0,0,8.98550925925926,0.6820833333333334,4.794953703703704,0.1805555555555558,8.98550925925926,0.5702083333333334,0.5702083333333334,0.27208333333333323,0.07877,0.58333,1,0.17805,9.02,1,1.402081402756032,3.1018812234760182,3.965406456500188,4.298279727294167,1,0.29500000000000004,0.334,1.136,0.782,0.6666666666666666,0.16666666666666666,0.05244444444444444,0.0625,0.00944608159391413,1.389,108.22766648667358
4-methoxyphenol,COc1ccc(O)cc1,MeCN,80,ammonium acetate,1,Agilent 6495,JetStream,"MeCN/AmAc 80/20 c_overall = 1 mM, pH_aq = 7",7,1,0.57,-2.6,0,-0.5121000000000002,8,0,7.378975636363635,160.93841353354605,173.40010549048583,177.16884445033747,184.91765202424895,3.774509803921569,5,1,-0.1659589681931023,-0.10800671701567983,-0.06618726203743841,-2.925310842336529,-321.47961030891054,-481.9153780875168,83.6956715457527,147.90775672701523,1.1774419100346,-1.3563118458014307,0.3225392502783304,1.5677228499308615,-7.502311460289653,-5.956555171088045,-0.00976229224665307,0.26530853220655576,-13.429745338834175,10.821151002471565,3.985508168845367,0.00830774789556896,-0.2974817377931565,-0.02541600825795734,-0.01752517041986137,-0.19161655893644616,0.4409504773797435,0.00723475247101341,-0.243821239514051,-0.3662184644690087,0.2950841735213741,0.33468112976433945,-0.00344760882359369,0.2693972444796241,-0.11119411713561746,0.00806270985791132,-0.04355233309766388,-0.19539141414141423,0.22328971533517009,1.3225233696621488,1.1029305281976942,0.0982631737178951,0.8453676476988422,0.901932449177902,0.9096776949333368,0.6799371499748829,1.2753243950520614,0.9438987619458352,1.168770925019685,1.2197240960216975,1.1447651240476902,1.1802911941685443,1.194101079841269,0.4143191143092724,7.050466346427412,0.11609468620520176,11.548144246814758,0.07323163963215493,7.530000760781535,11.849999999999994,0.21244188609242215,4.662807649368045,0.2709139018929369,0.5943111067077886,0.4409878274543603,0,6,0,0.1422588984322123,0.02376283016566169,0.3212859952863721,0.08586084049082589,0.05892556509887897,0.02268046058132572,0.01134023029066286,0.09672386680460043,-2.1023055846948924,6.364918787927223,0,0,8.796632653061224,0.7016751700680273,4.858055555555556,0.26000000000000023,8.796632653061224,0.5702083333333334,0.5702083333333334,0.27208333333333323,0.07877,0.58333,1,0.17784,9.02,1,1.402081402756032,2.866587105828959,3.3019272488946267,5.656854249492381,0.33333333333333337,0.546,0.599,1.036,0.851,1,0.2222222222222222,0.08555555555555558,0.05902777777777779,0.00631375327853556,1.389,108.22766648667358
