"";"Compound";"Filename";"Area";"RT";"Theoretical_amt";"SMILES";"IC";"Molecular_weight";"area_IC";"Theoretical_conc_uM";"slope_pred";"conc_pred";"Compound_homolog";"SMILES_homolog";"slope_homolog";"pattern";"conc_homolog";"intercept_homolog";"conc_homolog_withIntercept"
"92";"PFDoDA";"QCN-BL";17640289;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2013849623,86114;NA;97256934487,8599;0,0207064887914241;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0216866090010554;78567567,5810738;0,0208405358394318
"93";"PFDoDA";"QCN-CL";13085928;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1493914934,1983;NA;97256934487,8599;0,0153604978613096;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0150202299787738;464392738,936319;0,0103510981697131
"94";"PFDoDA";"QCN-CL";13085928;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1493914934,1983;NA;97256934487,8599;0,0153604978613096;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0160875711249381;78567567,5810738;0,0152414979633145
"95";"PFHpA";"2020071204-cal11";51890;3,41;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;5615933,61399349;3,29615091976345e-05;48284921941,8116;0,000116308226008137;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,000248351965753365;30367880,1080275;-0,0010945988664642
"96";"PFHpA";"2020071204-cal11";51890;3,41;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;5615933,61399349;3,29615091976345e-05;48284921941,8116;0,000116308226008137;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00011820405850641;145746776,195243;-0,00294947117497137
"97";"PFHpA";"2020071204-cal12";58433;3,42;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;6324067,2358158;3,29615091976345e-05;48284921941,8116;0,00013097395587461;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,000279667574000123;30367880,1080275;-0,00106328325821744
"98";"PFHpA";"2020071204-cal12";58433;3,42;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;6324067,2358158;3,29615091976345e-05;48284921941,8116;0,00013097395587461;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,000133108840830701;145746776,195243;-0,00293456639264708
"99";"PFHpA";"2020071205-cal21";120272;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;13016757,9036852;0,000109871697325448;48284921941,8116;0,000269582250114679;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,000575636685779316;30367880,1080275;-0,000767314146438244
"100";"PFHpA";"2020071205-cal21";120272;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;13016757,9036852;0,000109871697325448;48284921941,8116;0,000269582250114679;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,000273976460294527;145746776,195243;-0,00279369877318325
"101";"PFHpA";"2020071205-cal22";174685;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;18905749,9202246;0,000109871697325448;48284921941,8116;0,000391545624594941;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,000836064041966209;30367880,1080275;-0,000506886790251352
"102";"PFHpA";"2020071205-cal22";174685;3,42;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;18905749,9202246;0,000109871697325448;48284921941,8116;0,000391545624594941;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00039792784660228;145746776,195243;-0,0026697473868755
"103";"PFHpA";"2020071206-cal31";240504;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;26029186,7007109;0,000390044525505341;48284921941,8116;0,000539074842703046;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,00115108192660527;30367880,1080275;-0,000191868905612293
"104";"PFHpA";"2020071206-cal31";240504;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;26029186,7007109;0,000390044525505341;48284921941,8116;0,000539074842703046;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,000547861801638576;145746776,195243;-0,0025198134318392
"105";"PFHpA";"2020071206-cal32";315392;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;34134140,188565;0,000390044525505341;48284921941,8116;0,000706931663464221;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,00150950516829611;30367880,1080275;0,000166554336078553
"106";"PFHpA";"2020071206-cal32";315392;3,43;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;34134140,188565;0,000390044525505341;48284921941,8116;0,000706931663464221;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,000718454700721792;145746776,195243;-0,00234922053275599
"107";"PFHpA";"2020071207-cal41";1162460;3,42;0,496;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;125810333,184099;0,00136240904683556;48284921941,8116;0,00260558220091384;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,00556367751223081;30367880,1080275;0,00422072668001325
"108";"PFHpA";"2020071207-cal41";1162460;3,42;0,496;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;125810333,184099;0,00136240904683556;48284921941,8116;0,00260558220091384;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00264805337929007;145746776,195243;-0,000419621854187707
"109";"PFHpA";"2020071207-cal42";1267552;3,43;0,496;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;137184195,110516;0,00136240904683556;48284921941,8116;0,00284113941979315;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,00606666083820793;30367880,1080275;0,00472371000599037
"110";"PFHpA";"2020071207-cal42";1267552;3,43;0,496;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;137184195,110516;0,00136240904683556;48284921941,8116;0,00284113941979315;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00288745019787854;145746776,195243;-0,000180225035599237
"111";"PFHpA";"2020071208-cal51";1677218;3,43;1,727;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;181521390,329446;0,00474371053202623;48284921941,8116;0,00375938042414562;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,00802737304484346;30367880,1080275;0,00668442221262591
"112";"PFHpA";"2020071208-cal51";1677218;3,43;1,727;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;181521390,329446;0,00474371053202623;48284921941,8116;0,00375938042414562;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00382065859703227;145746776,195243;0,000752983363554494
"113";"PFHpA";"2020071208-cal52";2076371;3,43;1,727;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;224720788,090601;0,00474371053202623;48284921941,8116;0,00465405718914515;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,00993776873161072;30367880,1080275;0,00859481789939316
"114";"PFHpA";"2020071208-cal52";2076371;3,43;1,727;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;224720788,090601;0,00474371053202623;48284921941,8116;0,00465405718914515;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00472991865802686;145746776,195243;0,00166224342454908
"115";"PFHpA";"2020071209-cal61";7223451;3,42;6,166;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;781777245,710829;0,0169367221427178;48284921941,8116;0,016190918702384;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,0345723309958202;30367880,1080275;0,0332293801636026
"116";"PFHpA";"2020071209-cal61";7223451;3,42;6,166;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;781777245,710829;0,0169367221427178;48284921941,8116;0,016190918702384;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0164548318485679;145746776,195243;0,0133871566150901
"117";"PFHpA";"2020071209-cal62";8031848;3,42;6,166;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;869268166,615656;0,0169367221427178;48284921941,8116;0,0180028905848334;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,038441419144965;30367880,1080275;0,0370984683127474
"118";"PFHpA";"2020071209-cal62";8031848;3,42;6,166;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;869268166,615656;0,0169367221427178;48284921941,8116;0,0180028905848334;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0182963390037887;145746776,195243;0,0152286637703109
"119";"PFHpA";"2020071210-cal71";14284996;3,43;21,392;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;1546031782,85147;0,0587593837296497;48284921941,8116;0,0320189351183916;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,0683697598261506;30367880,1080275;0,0670268089939331
"120";"PFHpA";"2020071210-cal71";14284996;3,43;21,392;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;1546031782,85147;0,0587593837296497;48284921941,8116;0,0320189351183916;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0325408460772372;145746776,195243;0,0294731708437594
"121";"PFHpA";"2020071210-cal72";25882313;3,42;21,392;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2801182339,2677;0,0587593837296497;48284921941,8116;0,0580136039702708;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,123875955131892;30367880,1080275;0,122533004299674
"122";"PFHpA";"2020071210-cal72";25882313;3,42;21,392;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2801182339,2677;0,0587593837296497;48284921941,8116;0,0580136039702708;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0589592299119912;145746776,195243;0,0558915546785134
"123";"PFHpA";"2020071211-cal81";61139201;3,42;73,577;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;6616953055,0897;0,202100746852863;48284921941,8116;0,137039738058681;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,292619787106188;30367880,1080275;0,291276836273971
"124";"PFHpA";"2020071211-cal81";61139201;3,42;73,577;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;6616953055,0897;0,202100746852863;48284921941,8116;0,137039738058681;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,139273495703203;145746776,195243;0,136205820469725
"125";"PFHpA";"2020071211-cal82";77244242;3,43;73,577;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;8359964061,1919;0,202100746852863;48284921941,8116;0,173138191488982;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,369700507686041;30367880,1080275;0,368357556853823
"126";"PFHpA";"2020071211-cal82";77244242;3,43;73,577;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;8359964061,1919;0,202100746852863;48284921941,8116;0,173138191488982;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,175960356535967;145746776,195243;0,172892681302489
"127";"PFHpA";"cal7_201208072952";16854336;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;1824105455,46234;NA;48284921941,8116;0,0377779518347482;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,080666939238152;30367880,1080275;0,0793239884059345
"128";"PFHpA";"cal7_201208072952";16854336;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;1824105455,46234;NA;48284921941,8116;0,0377779518347482;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0383937351827076;145746776,195243;0,0353260599492298
"129";"PFHpA";"cal7_201208103931";20931975;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2265418809,20739;NA;48284921941,8116;0,0469177274830734;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,100183024443058;30367880,1080275;0,0988400736108407
"130";"PFHpA";"cal7_201208103931";20931975;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2265418809,20739;NA;48284921941,8116;0,0469177274830734;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0476824898353193;145746776,195243;0,0446148146018415
"131";"PFHpA";"cal7_201208143247";22903302;3,43;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2478770930,29956;NA;48284921941,8116;0,0513363350423708;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,109618039582636;30367880,1080275;0,108275088750418
"132";"PFHpA";"cal7_201208143247";22903302;3,43;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2478770930,29956;NA;48284921941,8116;0,0513363350423708;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,0521731210174983;145746776,195243;0,0491054457840205
"133";"PFHpA";"cal7_201208162928";26221286;3,43;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2837868596,05968;NA;48284921941,8116;0,058773390986934;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,125498321886321;30367880,1080275;0,124155371054103
"134";"PFHpA";"cal7_201208162928";26221286;3,43;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;2837868596,05968;NA;48284921941,8116;0,058773390986934;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,059731401511993;145746776,195243;0,0566637262785153
"135";"PFHpA";"QCN-AL";3031231;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;328063057,712066;NA;48284921941,8116;0,00679431682850014;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,0145078469358747;30367880,1080275;0,0131648961036571
"136";"PFHpA";"QCN-AL";3031231;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;328063057,712066;NA;48284921941,8116;0,00679431682850014;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00690506468434081;145746776,195243;0,00383738945086303
"137";"PFHpA";"QCN-BL";3992934;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;432145929,2553;NA;48284921941,8116;0,00894991462916893;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,0191106765855357;30367880,1080275;0,0177677257533181
"138";"PFHpA";"QCN-BL";3992934;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;432145929,2553;NA;48284921941,8116;0,00894991462916893;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00909579888510763;145746776,195243;0,00602812365162985
"139";"PFHpA";"QCN-CL";3351356;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;362709439,446112;NA;48284921941,8116;0,00751185721876522;"PFHxA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";22612801138,7299;"smaller";0,0160400048282778;30367880,1080275;0,0146970539960602
"140";"PFHpA";"QCN-CL";3351356;3,42;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";108,227666486674;364,061;362709439,446112;NA;48284921941,8116;0,00751185721876522;"PFOA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";47510497397,0833;"bigger";0,00763430103487781;145746776,195243;0,00456662580140003
"141";"PFHxA";"2020071204-cal11";48117;2,71;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;5152171,35313778;3,82101110322143e-05;39846298728,0157;0,000129301127522676;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,000138953885204265;-5089944,3167057;0,000276229509363947
"142";"PFHxA";"2020071204-cal11";48117;2,71;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;5152171,35313778;3,82101110322143e-05;39846298728,0157;0,000129301127522676;"PFPeA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37052986954,4322;"smaller";0,000139048745502594;26115646,2452602;-0,000565770174423545
"143";"PFHxA";"2020071204-cal12";51428;2,7;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;5506699,67681214;3,82101110322143e-05;39846298728,0157;0,000138198524143986;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,000148515501969884;-5089944,3167057;0,000285791126129566
"144";"PFHxA";"2020071204-cal12";51428;2,7;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;5506699,67681214;3,82101110322143e-05;39846298728,0157;0,000138198524143986;"PFPeA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37052986954,4322;"smaller";0,000148616889741825;26115646,2452602;-0,000556202030184314
"145";"PFHxA";"2020071205-cal21";83643;2,7;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;8956149,97798082;0,000127367036774048;39846298728,0157;0,000224767425429248;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,000241547058630844;-5089944,3167057;0,000378822682790526
"146";"PFHxA";"2020071205-cal21";83643;2,7;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;8956149,97798082;0,000127367036774048;39846298728,0157;0,000224767425429248;"PFPeA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37052986954,4322;"smaller";0,000241711956690431;26115646,2452602;-0,000463106963235708
"147";"PFHxA";"2020071205-cal22";125334;2,69;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;13420251,5612813;0,000127367036774048;39846298728,0157;0,000336800455492383;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,000361943725672658;-5089944,3167057;0,00049921934983234
"148";"PFHxA";"2020071205-cal22";125334;2,69;0,04;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;13420251,5612813;0,000127367036774048;39846298728,0157;0,000336800455492383;"PFPeA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37052986954,4322;"smaller";0,000362190815487709;26115646,2452602;-0,00034262810443843
"149";"PFHxA";"2020071206-cal31";180790;2,7;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;19358252,9861334;0,000452152980547869;39846298728,0157;0,000485823115423333;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,000522091421037866;-5089944,3167057;0,000659367045197548
"150";"PFHxA";"2020071206-cal31";180790;2,7;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;19358252,9861334;0,000452152980547869;39846298728,0157;0,000485823115423333;"PFPeA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37052986954,4322;"smaller";0,000522447839628696;26115646,2452602;-0,000182371080297443
"151";"PFHxA";"2020071206-cal32";237204;2,7;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;25398833,1286176;0,000452152980547869;39846298728,0157;0,000637420135355253;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,000685005660909707;-5089944,3167057;0,000822281285069389
"152";"PFHxA";"2020071206-cal32";237204;2,7;0,142;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;25398833,1286176;0,000452152980547869;39846298728,0157;0,000637420135355253;"PFPeA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37052986954,4322;"smaller";0,000685473296926186;26115646,2452602;-1,93456229999531e-05
"153";"PFHxA";"2020071207-cal41";784108;2,7;0,496;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";107,075905670299;314,053;83959074,2433268;0,00157935125599819;39846298728,0157;0,00210707335244404;"PFHpA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";37078282090,2345;"bigger";0,00226437336117683;-5089944,3167057;0,00240164898533651
