name;SMILES;logIE;pH.aq.;polarity_index;viscosity;surface_tension;NH4;data_type
3-chlorophenol;Oc1cccc(Cl)c1;-0.36;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-bromophenol;Oc1cccc(Br)c1;0.22;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-bromophenol;Oc1ccccc1Br;-2.21;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,6-dinitrophenol;Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;0.85;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-nitrophenol;Oc1ccccc1[N+]([O-])=O;-2.08;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-nitrophenol;Oc1cccc(c1)[N+]([O-])=O;0.75;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-nitrophenol;Oc1ccc(cc1)[N+]([O-])=O;1.03;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)cc(F)c1F;0.36;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-[(heptafluoropropyl)sulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;1.91;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;1.72;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-[(heptafluoropropyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;1.31;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-trifluoromethylsulfonylbenzoic acid;OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;1.25;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-[tris(trifluoromethyl)methyl]benzoic acid;FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;1.7;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-[(trifluoromethyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(F)F)=C1)=O;1.11;2.78;6.68;0.57;32.18706944;0;non-PFAS
pentabromophenol;Oc1c(Br)c(Br)c(Br)c(Br)c1Br;1.91;2.78;6.68;0.57;32.18706944;0;non-PFAS
pentachlorophenol;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;2.34;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;4;2.78;6.68;0.57;32.18706944;0;non-PFAS
salicylic acid;OC(=O)c1ccccc1O;0.35;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-cyanophenol;Oc1ccccc1C#N;0.33;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-phenylazophenol;Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;1.24;2.78;6.68;0.57;32.18706944;0;non-PFAS
3,5-diiodosalicylic acid;OC(=O)c1cc(I)cc(I)c1O;2.27;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,4,6-trinitro-1,3-benzenediol;Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;1.48;2.78;6.68;0.57;32.18706944;0;non-PFAS
3,5-dinitrosalicylic acid;OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;1.48;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,4-dinitrobenzoic acid;OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;-0.07;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-chlorophenol;Oc1ccc(Cl)cc1;-0.37;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;3.58;2.78;6.68;0.57;32.18706944;0;non-PFAS
heptafluorornapht-2-ol;FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;2.06;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,4-dinitro-benzenesulfonic acid;O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.67;2.78;6.68;0.57;32.18706944;0;non-PFAS
naphthalene-1-sulfonic acid;O=S(C1=CC=CC2=CC=CC=C21)(O)=O;1.19;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-anthraquinonesulfonic acid;O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;1.59;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-nitrobenzenesulphonamide;N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;1.11;2.78;6.68;0.57;32.18706944;0;non-PFAS
perfluorooctanesulfonic acid;O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.74;2.78;6.68;0.57;32.18706944;0;non-PFAS
perfluoro-tert-butanol;OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;0.34;2.78;6.68;0.57;32.18706944;0;non-PFAS
myristic acid;CCCCCCCCCCCCCC(O)=O;0.28;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;2.68;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;2.6;2.78;6.68;0.57;32.18706944;0;non-PFAS
sorbic acid;C/C=C/C=C/C(O)=O;-1.98;2.78;6.68;0.57;32.18706944;0;non-PFAS
phthalimide;O=C1NC(=O)c2ccccc12;-1.99;2.78;6.68;0.57;32.18706944;0;non-PFAS
N-hydroxy-phthalimide;ON1C(=O)c2ccccc2C1=O;-0.36;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-aminobutanoic acid;NCCCC(O)=O;-2.13;2.78;6.68;0.57;32.18706944;0;non-PFAS
beta-alanine;NCCC(O)=O;-2.57;2.78;6.68;0.57;32.18706944;0;non-PFAS
benzoic acid;OC(=O)c1ccccc1;-0.65;5;9.32;0.93;42.11062016;1;non-PFAS
3,5-dinitrobenzoic acid;OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;0.86;5;9.32;0.93;42.11062016;1;non-PFAS
3-trifluoromethylbenzoic acid;OC(=O)c1cccc(c1)C(F)(F)F;1.03;5;9.32;0.93;42.11062016;1;non-PFAS
pentafluorophenol;Oc1c(F)c(F)c(F)c(F)c1F;0.65;5;9.32;0.93;42.11062016;1;non-PFAS
4-tert-butylbenzoic acid;CC(C)(C)c1ccc(cc1)C(O)=O;0.78;5;9.32;0.93;42.11062016;1;non-PFAS
4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.49;5;9.32;0.93;42.11062016;1;non-PFAS
pentakis(trifluoromethyl)phenol;Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;2.53;5;9.32;0.93;42.11062016;1;non-PFAS
4-phenylphenol;Oc1ccc(cc1)c2ccccc2;0.57;5;9.32;0.93;42.11062016;1;non-PFAS
2-phenylphenol;Oc1ccccc1c2ccccc2;0.05;5;9.32;0.93;42.11062016;1;non-PFAS
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;0.36;5;9.32;0.93;42.11062016;1;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-1.26;5;9.32;0.93;42.11062016;1;non-PFAS
4-hydroxybenzoic acid;OC(=O)c1ccc(O)cc1;0.02;5;9.32;0.93;42.11062016;1;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;-0.86;5;9.32;0.93;42.11062016;1;non-PFAS
pentafluorobenzoic acid;OC(=O)c1c(F)c(F)c(F)c(F)c1F;0.9;5;9.32;0.93;42.11062016;1;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.56;5;9.32;0.93;42.11062016;1;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;0.17;5;9.32;0.93;42.11062016;1;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;-0.53;5;9.32;0.93;42.11062016;1;non-PFAS
2-tert-butylphenol;CC(C)(C)c1ccccc1O;-1.05;5;9.32;0.93;42.11062016;1;non-PFAS
2,5-dinitrophenol;Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;0.94;5;9.32;0.93;42.11062016;1;non-PFAS
3-chlorophenol;Oc1cccc(Cl)c1;-0.03;5;9.32;0.93;42.11062016;1;non-PFAS
2-isopropylphenol;CC(C)c1ccccc1O;-1.38;5;9.32;0.93;42.11062016;1;non-PFAS
3-bromophenol;Oc1cccc(Br)c1;0.29;5;9.32;0.93;42.11062016;1;non-PFAS
2,6-dinitrophenol;Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;1.04;5;9.32;0.93;42.11062016;1;non-PFAS
2-nitrophenol;Oc1ccccc1[N+]([O-])=O;-1.06;5;9.32;0.93;42.11062016;1;non-PFAS
3-nitrophenol;Oc1cccc(c1)[N+]([O-])=O;1.21;5;9.32;0.93;42.11062016;1;non-PFAS
4-nitrophenol;Oc1ccc(cc1)[N+]([O-])=O;1.31;5;9.32;0.93;42.11062016;1;non-PFAS
2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)cc(F)c1F;0.04;5;9.32;0.93;42.11062016;1;non-PFAS
3-[(heptafluoropropyl)sulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;1.7;5;9.32;0.93;42.11062016;1;non-PFAS
3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;1.88;5;9.32;0.93;42.11062016;1;non-PFAS
3-[(heptafluoropropyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;1.33;5;9.32;0.93;42.11062016;1;non-PFAS
3-trifluoromethylsulfonylbenzoic acid;OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;1.35;5;9.32;0.93;42.11062016;1;non-PFAS
3-[tris(trifluoromethyl)methyl]benzoic acid;FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;1.66;5;9.32;0.93;42.11062016;1;non-PFAS
3-[(trifluoromethyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(F)F)=C1)=O;0.93;5;9.32;0.93;42.11062016;1;non-PFAS
pentachlorophenol;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;1.81;5;9.32;0.93;42.11062016;1;non-PFAS
2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;3.79;5;9.32;0.93;42.11062016;1;non-PFAS
salicylic acid;OC(=O)c1ccccc1O;0.33;5;9.32;0.93;42.11062016;1;non-PFAS
2-cyanophenol;Oc1ccccc1C#N;0.58;5;9.32;0.93;42.11062016;1;non-PFAS
4-phenylazophenol;Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;1.38;5;9.32;0.93;42.11062016;1;non-PFAS
3,5-diiodosalicylic acid;OC(=O)c1cc(I)cc(I)c1O;2.04;5;9.32;0.93;42.11062016;1;non-PFAS
2,4,6-trinitro-1,3-benzenediol;Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;1.6;5;9.32;0.93;42.11062016;1;non-PFAS
3,5-dinitrosalicylic acid;OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;1.76;5;9.32;0.93;42.11062016;1;non-PFAS
2,4-dinitrobenzoic acid;OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;-0.24;5;9.32;0.93;42.11062016;1;non-PFAS
4-chlorophenol;Oc1ccc(Cl)cc1;-0.14;5;9.32;0.93;42.11062016;1;non-PFAS
2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;3.34;5;9.32;0.93;42.11062016;1;non-PFAS
heptafluorornapht-2-ol;FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;1.01;5;9.32;0.93;42.11062016;1;non-PFAS
2,4-dinitro-benzenesulfonic acid;O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.1;5;9.32;0.93;42.11062016;1;non-PFAS
naphthalene-1-sulfonic acid;O=S(C1=CC=CC2=CC=CC=C21)(O)=O;0.79;5;9.32;0.93;42.11062016;1;non-PFAS
2-anthraquinonesulfonic acid;O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;1.06;5;9.32;0.93;42.11062016;1;non-PFAS
3-nitrobenzenesulphonamide;N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;0.8;5;9.32;0.93;42.11062016;1;non-PFAS
perfluorooctanesulfonic acid;O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;1.98;5;9.32;0.93;42.11062016;1;non-PFAS
perfluoro-tert-butanol;OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;0.33;5;9.32;0.93;42.11062016;1;non-PFAS
myristic acid;CCCCCCCCCCCCCC(O)=O;0.83;5;9.32;0.93;42.11062016;1;non-PFAS
2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;1.96;5;9.32;0.93;42.11062016;1;non-PFAS
4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;1.73;5;9.32;0.93;42.11062016;1;non-PFAS
sorbic acid;C/C=C/C=C/C(O)=O;-2.07;5;9.32;0.93;42.11062016;1;non-PFAS
phthalimide;O=C1NC(=O)c2ccccc12;-1.85;5;9.32;0.93;42.11062016;1;non-PFAS
N-hydroxy-phthalimide;ON1C(=O)c2ccccc2C1=O;-1.13;5;9.32;0.93;42.11062016;1;non-PFAS
benzoic acid;OC(=O)c1ccccc1;-0.25;5;6.68;0.57;32.18706944;1;non-PFAS
3,5-dinitrobenzoic acid;OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;1.13;5;6.68;0.57;32.18706944;1;non-PFAS
3-trifluoromethylbenzoic acid;OC(=O)c1cccc(c1)C(F)(F)F;1.15;5;6.68;0.57;32.18706944;1;non-PFAS
pentafluorophenol;Oc1c(F)c(F)c(F)c(F)c1F;1.24;5;6.68;0.57;32.18706944;1;non-PFAS
4-tert-butylbenzoic acid;CC(C)(C)c1ccc(cc1)C(O)=O;1.02;5;6.68;0.57;32.18706944;1;non-PFAS
4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.66;5;6.68;0.57;32.18706944;1;non-PFAS
pentakis(trifluoromethyl)phenol;Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;2.94;5;6.68;0.57;32.18706944;1;non-PFAS
4-phenylphenol;Oc1ccc(cc1)c2ccccc2;0.85;5;6.68;0.57;32.18706944;1;non-PFAS
2-phenylphenol;Oc1ccccc1c2ccccc2;0.55;5;6.68;0.57;32.18706944;1;non-PFAS
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;0.38;5;6.68;0.57;32.18706944;1;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-0.61;5;6.68;0.57;32.18706944;1;non-PFAS
4-hydroxybenzoic acid;OC(=O)c1ccc(O)cc1;-0.06;5;6.68;0.57;32.18706944;1;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;-0.37;5;6.68;0.57;32.18706944;1;non-PFAS
pentafluorobenzoic acid;OC(=O)c1c(F)c(F)c(F)c(F)c1F;0.82;5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.38;5;6.68;0.57;32.18706944;1;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;0.52;5;6.68;0.57;32.18706944;1;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;0.13;5;6.68;0.57;32.18706944;1;non-PFAS
2-tert-butylphenol;CC(C)(C)c1ccccc1O;0.32;5;6.68;0.57;32.18706944;1;non-PFAS
2,4,6-tri-tert-butylphenol;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;0.79;5;6.68;0.57;32.18706944;1;non-PFAS
2,5-dinitrophenol;Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;1.21;5;6.68;0.57;32.18706944;1;non-PFAS
3-chlorophenol;Oc1cccc(Cl)c1;0.44;5;6.68;0.57;32.18706944;1;non-PFAS
2-isopropylphenol;CC(C)c1ccccc1O;-0.19;5;6.68;0.57;32.18706944;1;non-PFAS
3-bromophenol;Oc1cccc(Br)c1;0.81;5;6.68;0.57;32.18706944;1;non-PFAS
2-bromophenol;Oc1ccccc1Br;-0.91;5;6.68;0.57;32.18706944;1;non-PFAS
2,6-dinitrophenol;Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;0.8;5;6.68;0.57;32.18706944;1;non-PFAS
2-nitrophenol;Oc1ccccc1[N+]([O-])=O;-0.92;5;6.68;0.57;32.18706944;1;non-PFAS
3-nitrophenol;Oc1cccc(c1)[N+]([O-])=O;0.87;5;6.68;0.57;32.18706944;1;non-PFAS
4-nitrophenol;Oc1ccc(cc1)[N+]([O-])=O;0.83;5;6.68;0.57;32.18706944;1;non-PFAS
2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)cc(F)c1F;0.5;5;6.68;0.57;32.18706944;1;non-PFAS
3-[(heptafluoropropyl)sulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;1.89;5;6.68;0.57;32.18706944;1;non-PFAS
3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;1.82;5;6.68;0.57;32.18706944;1;non-PFAS
3-[(heptafluoropropyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;1.46;5;6.68;0.57;32.18706944;1;non-PFAS
3-trifluoromethylsulfonylbenzoic acid;OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;1.48;5;6.68;0.57;32.18706944;1;non-PFAS
3-[tris(trifluoromethyl)methyl]benzoic acid;FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;1.87;5;6.68;0.57;32.18706944;1;non-PFAS
3-[(trifluoromethyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(F)F)=C1)=O;1.03;5;6.68;0.57;32.18706944;1;non-PFAS
pentabromophenol;Oc1c(Br)c(Br)c(Br)c(Br)c1Br;1.84;5;6.68;0.57;32.18706944;1;non-PFAS
pentachlorophenol;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;2.17;5;6.68;0.57;32.18706944;1;non-PFAS
2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;3.79;5;6.68;0.57;32.18706944;1;non-PFAS
salicylic acid;OC(=O)c1ccccc1O;0.24;5;6.68;0.57;32.18706944;1;non-PFAS
2-cyanophenol;Oc1ccccc1C#N;0.38;5;6.68;0.57;32.18706944;1;non-PFAS
4-phenylazophenol;Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;1.42;5;6.68;0.57;32.18706944;1;non-PFAS
3,5-diiodosalicylic acid;OC(=O)c1cc(I)cc(I)c1O;2.22;5;6.68;0.57;32.18706944;1;non-PFAS
2,4,6-trinitro-1,3-benzenediol;Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;1.29;5;6.68;0.57;32.18706944;1;non-PFAS
3,5-dinitrosalicylic acid;OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;1.58;5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitrobenzoic acid;OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0.33;5;6.68;0.57;32.18706944;1;non-PFAS
4-chlorophenol;Oc1ccc(Cl)cc1;0.29;5;6.68;0.57;32.18706944;1;non-PFAS
2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;3.3;5;6.68;0.57;32.18706944;1;non-PFAS
heptafluorornapht-2-ol;FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;1.82;5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitro-benzenesulfonic acid;O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.24;5;6.68;0.57;32.18706944;1;non-PFAS
naphthalene-1-sulfonic acid;O=S(C1=CC=CC2=CC=CC=C21)(O)=O;1.07;5;6.68;0.57;32.18706944;1;non-PFAS
2-anthraquinonesulfonic acid;O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;1.61;5;6.68;0.57;32.18706944;1;non-PFAS
3-nitrobenzenesulphonamide;N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;1.05;5;6.68;0.57;32.18706944;1;non-PFAS
perfluorooctanesulfonic acid;O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.59;5;6.68;0.57;32.18706944;1;non-PFAS
perfluoro-tert-butanol;OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;0.68;5;6.68;0.57;32.18706944;1;non-PFAS
myristic acid;CCCCCCCCCCCCCC(O)=O;1.2;5;6.68;0.57;32.18706944;1;non-PFAS
2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;2.3;5;6.68;0.57;32.18706944;1;non-PFAS
4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;2.41;5;6.68;0.57;32.18706944;1;non-PFAS
sorbic acid;C/C=C/C=C/C(O)=O;-0.56;5;6.68;0.57;32.18706944;1;non-PFAS
phthalimide;O=C1NC(=O)c2ccccc12;-0.59;5;6.68;0.57;32.18706944;1;non-PFAS
N-hydroxy-phthalimide;ON1C(=O)c2ccccc2C1=O;0.27;5;6.68;0.57;32.18706944;1;non-PFAS
4-aminobutanoic acid;NCCCC(O)=O;-1.6;5;6.68;0.57;32.18706944;1;non-PFAS
beta-alanine;NCCC(O)=O;-2.04;5;6.68;0.57;32.18706944;1;non-PFAS
benzoic acid;OC(=O)c1ccccc1;-0.1;5;6.68;0.57;32.18706944;1;non-PFAS
3,5-dinitrobenzoic acid;OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;1.2;5;6.68;0.57;32.18706944;1;non-PFAS
3-trifluoromethylbenzoic acid;OC(=O)c1cccc(c1)C(F)(F)F;1.26;5;6.68;0.57;32.18706944;1;non-PFAS
pentafluorophenol;Oc1c(F)c(F)c(F)c(F)c1F;1.32;5;6.68;0.57;32.18706944;1;non-PFAS
4-tert-butylbenzoic acid;CC(C)(C)c1ccc(cc1)C(O)=O;1.03;5;6.68;0.57;32.18706944;1;non-PFAS
4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.8;5;6.68;0.57;32.18706944;1;non-PFAS
pentakis(trifluoromethyl)phenol;Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;3.06;5;6.68;0.57;32.18706944;1;non-PFAS
4-phenylphenol;Oc1ccc(cc1)c2ccccc2;0.68;5;6.68;0.57;32.18706944;1;non-PFAS
2-phenylphenol;Oc1ccccc1c2ccccc2;0.39;5;6.68;0.57;32.18706944;1;non-PFAS
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;0.55;5;6.68;0.57;32.18706944;1;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-0.66;5;6.68;0.57;32.18706944;1;non-PFAS
4-hydroxybenzoic acid;OC(=O)c1ccc(O)cc1;0.13;5;6.68;0.57;32.18706944;1;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;-0.3;5;6.68;0.57;32.18706944;1;non-PFAS
pentafluorobenzoic acid;OC(=O)c1c(F)c(F)c(F)c(F)c1F;1.14;5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.66;5;6.68;0.57;32.18706944;1;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;0.45;5;6.68;0.57;32.18706944;1;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;-0.01;5;6.68;0.57;32.18706944;1;non-PFAS
2-tert-butylphenol;CC(C)(C)c1ccccc1O;0.31;5;6.68;0.57;32.18706944;1;non-PFAS
2,4,6-tri-tert-butylphenol;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;0.44;5;6.68;0.57;32.18706944;1;non-PFAS
