Compound Filename Area RT Theoretical_amt SMILES IC Molecular_weight area_IC Theoretical_conc_uM logIE_predicted_LOO logIE_predicted logIE model_nr slope name slope_pred conc_pred_uM conc_pred_pg_uL Compound_homolog SMILES_homolog slope_homolog pattern conc_homolog_uM intercept_homolog conc_homolog_withIntercept_uM
PFHxDA 2020071206-cal31 193598 7.325 0.144 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 23061378.99569467 1.7687636342196802e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.40571781908073e-4 0.11444342366125565 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071206-cal31 193598 7.325 0.144 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 23061378.99569467 1.7687636342196802e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.40571781908073e-4 0.11444342366125565 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 1.6767832008489833e-4 16682657.503061198 4.637941661571472e-5
PFHxDA 2020071206-cal32 341227 7.3149999999999995 0.144 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 40646934.21710919 1.7687636342196802e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 2.477654078303806e-4 0.20171275594613208 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071206-cal32 341227 7.3149999999999995 0.144 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 40646934.21710919 1.7687636342196802e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 2.477654078303806e-4 0.20171275594613208 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 2.955421550202461e-4 16682657.503061198 1.7424325155106246e-4
PFHxDA 2020071207-cal41 1369808 7.32 0.503 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 163171424.49474955 6.178389638975689e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 9.946195282592466e-4 0.809747607302644 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071207-cal41 1369808 7.32 0.503 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 163171424.49474955 6.178389638975689e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 9.946195282592466e-4 0.809747607302644 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.001186412588347268 16682657.503061198 0.0010651136848780843
PFHxDA 2020071207-cal42 1485502 7.32 0.503 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 176952884.95161325 6.178389638975689e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0010786251054659979 0.8781388998628219 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071207-cal42 1485502 7.32 0.503 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 176952884.95161325 6.178389638975689e-4 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0010786251054659979 0.8781388998628219 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.001286617009694091 16682657.503061198 0.0011653181062249074
PFHxDA 2020071208-cal51 2008566 7.32 1.747 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 239260228.74134266 0.002145854214570682 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0014584226164524971 1.1873426878872386 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071208-cal51 2008566 7.32 1.747 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 239260228.74134266 0.002145854214570682 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0014584226164524971 1.1873426878872386 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.0017396510948441816 16682657.503061198 0.0016183521913749979
PFHxDA 2020071208-cal52 2551420 7.3149999999999995 1.747 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 303924955.8218334 0.002145854214570682 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0018525896744589077 1.5082451264878818 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071208-cal52 2551420 7.3149999999999995 1.747 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 303924955.8218334 0.002145854214570682 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0018525896744589077 1.5082451264878818 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.0022098256150942224 16682657.503061198 0.002088526711625039
PFHxDA 2020071209-cal61 7428543 7.33 6.267 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 884887475.6392869 0.007697806733093567 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.005393875590092575 4.391305146410888 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071209-cal61 7428543 7.33 6.267 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 884887475.6392869 0.007697806733093567 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.005393875590092575 4.391305146410888 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.0064339797462702655 16682657.503061198 0.006312680842801082
PFHxDA 2020071209-cal62 8739434 7.31 6.267 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 1041040711.5872056 0.007697806733093567 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0063457154012334736 5.166224588175406 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071209-cal62 8739434 7.31 6.267 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 1041040711.5872056 0.007697806733093567 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.0063457154012334736 5.166224588175406 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.007569363379853321 16682657.503061198 0.007448064476384138
PFHxDA 2020071210-cal71 13446304 7.32 21.662 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 1601722707.028612 0.026607609614212997 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.009763380372512368 7.94864133591275 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071210-cal71 13446304 7.32 21.662 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 1601722707.028612 0.026607609614212997 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.009763380372512368 7.94864133591275 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.011646058668327403 16682657.503061198 0.01152475976485822
PFHxDA 2020071210-cal72 32247345 7.32 21.662 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 3841301277.130546 0.026607609614212997 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.02341484286229397 19.062679189793666 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071210-cal72 32247345 7.32 21.662 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 3841301277.130546 0.026607609614212997 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.02341484286229397 19.062679189793666 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.027929940582021223 16682657.503061198 0.02780864167855204
PFHxDA 2020071211-cal81 64022110 7.32 74.864 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 7626308860.701317 0.09195605605015428 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.04648654471747982 37.845997677752415 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071211-cal81 64022110 7.32 74.864 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 7626308860.701317 0.09195605605015428 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.04648654471747982 37.845997677752415 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.0554505720776587 16682657.503061198 0.055329273174189515
PFHxDA 2020071211-cal82 94149263 7.32 74.864 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 11215053028.483421 0.09195605605015428 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.06836191316667428 55.655347642558205 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071211-cal82 94149263 7.32 74.864 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 11215053028.483421 0.09195605605015428 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 0.06836191316667428 55.655347642558205 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 0.08154418050326592 16682657.503061198 0.08142288159979673
PFHxDA 2020071212-solvent_201208050354 177739 7.325 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 21172256.125144757 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.2905653955391577e-4 0.10506854243395033 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071212-solvent_201208050354 177739 7.325 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 21172256.125144757 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.2905653955391577e-4 0.10506854243395033 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 1.5394258687367505e-4 16682657.503061198 3.2643683404491443e-5
PFHxDA 2020071212-solvent_201208074426 231295 7.32 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 27551842.760819834 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.6794362698182699e-4 0.13672760914746085 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071212-solvent_201208074426 231295 7.32 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 27551842.760819834 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.6794362698182699e-4 0.13672760914746085 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 2.0032829390818373e-4 16682657.503061198 7.902939043900013e-5
PFHxDA 2020071212-solvent_201208105404 320953 7.3149999999999995 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 38231896.88325908 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 2.3304442772519217e-4 0.18972799385505526 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071212-solvent_201208105404 320953 7.3149999999999995 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 38231896.88325908 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 2.3304442772519217e-4 0.18972799385505526 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 2.779825197895039e-4 16682657.503061198 1.5668361632032026e-4
PFHxDA 2020071212-solvent_201208144720 430803 7.3149999999999995 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 51317220.505801976 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 3.128066682576451e-4 0.2546646672152601 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071212-solvent_201208144720 430803 7.3149999999999995 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 51317220.505801976 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 3.128066682576451e-4 0.2546646672152601 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 3.731253593918039e-4 16682657.503061198 2.518264559226203e-4
PFHxDA 2020071212-solvent_201208185514 705064 7.32 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 83987169.90991883 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 5.119479686734035e-4 0.4167911758401407 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
PFHxDA 2020071212-solvent_201208185514 705064 7.32 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 83987169.90991883 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 5.119479686734035e-4 0.4167911758401407 PFTeDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 137533456823.86554 smaller 6.106671921834872e-4 16682657.503061198 4.893682887143036e-4
PFHxDA EB-A 16228 7.32 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 119.11992373730446 814.128 1933078.1224089768 NA 2.2505245208740234 2.250524520874023 2.1455943870247536 model_25 129672816624.167 PFHxDA 164054113013.7745 1.1783173776610339e-5 0.009593011700404223 PFOcDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F NA bigger NA NA NA
