Compound Filename Area RT Theoretical_amt SMILES IC Molecular_weight area_IC Theoretical_conc_uM logIE_predicted_LOO logIE_predicted logIE model_nr slope name slope_pred conc_pred_uM conc_pred_pg_uL Compound_homolog SMILES_homolog slope_homolog pattern conc_homolog_uM intercept_homolog conc_homolog_withIntercept_uM
11Cl-PF3OUdS cal7_201208103931 75802895 6.21 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 11809402230.748974 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.027676084946640058 17.507863661159554 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.030186402135672086 80353402.74659069 0.029981008155444824
11Cl-PF3OUdS cal7_201208143247 90777263 6.22 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 14142272695.171947 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.03314331519939291 20.966428051820756 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.03614952919269991 80353402.74659069 0.03594413521247265
11Cl-PF3OUdS cal7_201208162928 105574658 6.22 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 16447572374.323696 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.03854593156396562 24.384117761433092 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.042042181657099637 80353402.74659069 0.04183678767687237
11Cl-PF3OUdS QCN-AL 10462900 6.2 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 1630024745.098501 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.0038200666239488644 2.416570326243428 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.004166559956652361 80353402.74659069 0.003961165976425101
11Cl-PF3OUdS QCN-BL 13494091 6.21 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 2102256758.8919873 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.004926772371869057 3.1166712756719934 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.00537364776610911 80353402.74659069 0.005168253785881851
11Cl-PF3OUdS QCN-CL 11578562 6.21 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 1803834746.8347387 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.0042274014135204015 2.6742499067915926 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.004610841428745058 80353402.74659069 0.004405447448517799
"4:2 FTS" 2020071204-cal11 42808 2.47 0.012 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 4835152.5631753225 3.6568308075806103e-5 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 1.3515032471480315e-4 0.0443499845061368 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 1.1139424891216708e-4 12380055.312699193 -1.7382259689167141e-4
"4:2 FTS" 2020071204-cal12 50501 2.46 0.012 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 5704074.929754181 3.6568308075806103e-5 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 1.594381084942598e-4 0.05232009361671684 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 1.3141284256011377e-4 12380055.312699193 -1.538040032437247e-4
"4:2 FTS" 2020071205-cal21 107751 2.49 0.041 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 12170447.669470757 1.2494171925900418e-4 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 3.4018367217213493e-4 0.1116322925743026 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 2.80387818037164e-4 12380055.312699193 -4.8290277666745186e-6
"4:2 FTS" 2020071205-cal22 168543 2.46 0.041 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 19036888.395983424 1.2494171925900418e-4 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 5.321117823399147e-4 0.17461407771019002 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 4.385797256214581e-4 12380055.312699193 1.533628798176196e-4
"4:2 FTS" 2020071206-cal31 239032 2.47 0.144 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 26998602.772400573 4.3881969690967316e-4 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 7.546545602978141e-4 0.2476421579254086 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 6.220050015411401e-4 12380055.312699193 3.3678815573730156e-4
"4:2 FTS" 2020071206-cal32 298789 2.48 0.144 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 33748140.51575854 4.3881969690967316e-4 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 9.433150432445178e-4 0.30955166138581824 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 7.775036497434472e-4 12380055.312699193 4.922868039396088e-4
"4:2 FTS" 2020071207-cal41 1060952 2.46 0.505 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 119834254.8637167 0.0015389162981901735 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.003349561000439633 1.099168490977267 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.0027607912346258056 12380055.312699193 0.002475574388821967
"4:2 FTS" 2020071207-cal42 1193398 2.47 0.505 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 134793996.41628444 0.0015389162981901735 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.003767709942393867 1.2363853207263746 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.0031054399612988784 12380055.312699193 0.00282022311549504
"4:2 FTS" 2020071208-cal51 1640499 2.47 1.755 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 185293939.09401405 0.005348115056086642 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.00517926491647145 1.6995913201348558 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.004268878572840618 12380055.312699193 0.00398366172703678
"4:2 FTS" 2020071208-cal52 1976398 2.46 1.755 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 223233644.54201508 0.005348115056086642 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.006239740970512229 2.0475897186964995 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.005142949232888928 12380055.312699193 0.004857732387085089
"4:2 FTS" 2020071209-cal61 6491487 2.46 6.294 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 733211783.0047956 0.019180077585760298 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.020494453745372905 6.725316479905356 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.016892036971783236 12380055.312699193 0.0166068201259794
"4:2 FTS" 2020071209-cal62 7296861 2.46 6.294 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 824178568.6620269 0.019180077585760298 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.023037122349766005 7.559700810442764 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.0189877674853178 12380055.312699193 0.01870255063951396
"4:2 FTS" 2020071210-cal71 14740614 2.47 21.756 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 1664948550.8521316 0.06629834254143646 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.04653800150896032 15.271584809169857 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.038357774832605475 12380055.312699193 0.03807255798680163
"4:2 FTS" 2020071210-cal72 25809762 2.46 21.756 O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F 112.9497421784555 328.153 2915205963.587298 0.06629834254143646 0.3335878252983093 0.3335878252983093 0.4102166956011102 model_18 40875746693.093475 "4:2 FTS" 35776107629.62321 0.08148471582675638 26.73945395269759 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 bigger 0.06716172333656774 12380055.312699193 0.06687650649076389
